yr,cls,inc_cost,tot_cost,tech_type,base_cost,fuel_1,fuel_2,range_limited,intro_yr,intro,final,incr_cost,fuel_mo,cost,interval_k_miles,monthly_mi_dep_savings,subsidy,f1_mpgde,f2_mpgde,CD_range,flt,cohort,VMTShr,TruckShr,VMT,price_dge_f1,price_dge_f2,fuel_avail_pref_factor_multiplier,OPDAYS,VMTperday,fuel1_vmtshr,monthly_fuel_cost,base_monthly_fuel_cost,monthly_savings,pref_factor,indifference_calc,inc_cost_adj,adoption_curve,cumulative_proportion_willing_to_adopt,indiv_tech_adoption_rate,adj_indiv_tech_adoption_rate,final_mkt_shr,tech_shr_of_vmt,tech_shr_of_trk,conventional_diesel_ice,adv_conv,hev,bev,fcev,na,isg,phev,fchev
2045,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,0.5,1,0,350,0,0,14.602286908327589,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1361.5024858594559,8754.42850334019,7392.926017480734,0.465867378591247,0,0.9999999999030866,Moderate,1,0.931734757182494,0.9317347570921964,0.9317347570921964,0.04726786784734355,0.024112724783922106,NA,NA,NA,NA,1,NA,NA,NA,NA
2045,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,0.5,1,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.800162241,NA,1,250,896.1680079175497,1,70949.66302667628,8754.42850334019,-62195.23452333609,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86,NA,NA,NA
2046,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104433367948719,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8024309569000003,NA,1,250,896.1680079175497,1,8759.652539285584,8759.652539285584,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.06826524169384862,0.0034631663125050853,0.0017666626394928148,NA,NA,NA,NA,NA,NA,NA,NA,NA
2046,78Sleep,16172.293723365065,185472.29372336506,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,10.237093422908599,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8024309569000003,NA,1,250,896.1680079175497,1,6934.782891807617,8759.652539285584,1824.8696474779672,0,0,0.974971523457757,Moderate,0.9610304919278353,0,0,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA
2046,78Sleep,20729.29372336506,190029.29372336506,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,12.118372461255182,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8024309569000003,NA,1,250,896.1680079175497,1,5858.214092527544,8759.652539285584,2901.4384467580394,0,0,0.9592111846498722,Moderate,0.9886499600138164,0,0,0,0,0,NA,NA,8,NA,NA,NA,NA,NA,NA
2046,78Sleep,111744.76039003197,281044.76039003197,alt,169300,Electricity,N/A,TRUE,2021,0,0,0.5,1,0,350,0,0,22.334023440540282,1,539.0795740711022,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,5.30615958478337,NA,0.9997640993933704,250,896.1680079175497,1,4435.693593088002,8759.652539285584,4323.958946197582,0,0,0.29815362068509565,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2046,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,0.5,1,0,350,0,0,14.961359010403559,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1328.8264729892837,8759.652539285584,7430.8260662963,0.46586737919822446,0,0.9999999999030866,Moderate,1,0.9317347583964489,0.9317347583061514,0.9317347583061514,0.047267867908928736,0.024112724815338517,NA,NA,NA,NA,1,NA,NA,NA,NA
2046,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,0.5,1,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8024309569000003,NA,1,250,896.1680079175497,1,70992.02033102282,8759.652539285584,-62232.36779173724,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86,NA,NA,NA
2047,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104432016948708,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8379313606,NA,1,250,896.1680079175497,1,8841.436221667427,8841.436221667427,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.06826524124725952,0.0034631662898491587,0.0017666626279353626,NA,NA,NA,NA,NA,NA,NA,NA,NA
2047,78Sleep,16995.32125247119,186295.32125247119,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,10.364622538022186,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8379313606,NA,1,250,896.1680079175497,1,6913.403602285447,8841.436221667427,1928.03261938198,0,0,0.9723956188422218,Moderate,0.9610304919278353,0,0,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA
2047,78Sleep,21396.321252471185,190696.32125247119,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,12.320255364821348,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8379313606,NA,1,250,896.1680079175497,1,5816.017336401254,8841.436221667427,3025.4188852661728,0,0,0.956602649841991,Moderate,0.9886499600138164,0,0,0,0,0,NA,NA,8,NA,NA,NA,NA,NA,NA
2047,78Sleep,99115.92125247142,268415.9212524714,alt,169300,Electricity,N/A,TRUE,2021,0,0,0.5,1,0,350,0,0,22.683803172113176,1,540.9163650195668,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,4.975776188054705,NA,0.9999319403315269,250,896.1680079175497,1,4095.370200618237,8841.436221667427,4746.06602104919,0,0,0.3859399892560824,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2047,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,0.5,1,0,350,0,0,15.214829076142365,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1306.68900882334,8841.436221667427,7534.747212844088,0.465867379421519,0,0.9999999999030866,Moderate,1,0.931734758843038,0.9317347587527405,0.9317347587527405,0.04726786793158467,0.02411272482689597,NA,NA,NA,NA,1,NA,NA,NA,NA
2047,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,0.5,1,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8379313606,NA,1,250,896.1680079175497,1,71654.81879069151,8841.436221667427,-62813.382569024085,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86,NA,NA,NA
2048,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104426722698674,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8705042234000002,NA,1,250,896.1680079175497,1,8916.480097347116,8916.480097347116,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.0682652410829685,0.003463166281514505,0.0017666626236836115,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,78Sleep,17546.052100788915,186846.05210078892,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,10.449958951772519,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8705042234000002,NA,1,250,896.1680079175497,1,6915.142911742598,8916.480097347116,2001.3371856045178,0,0,0.9706045787253704,Moderate,0.9610304919278353,0,0,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA
2048,78Sleep,21791.05210078892,191091.05210078892,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,12.455345794740012,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8705042234000002,NA,1,250,896.1680079175497,1,5801.7626137580255,8916.480097347116,3114.71748358909,0,0,0.9550235328095487,Moderate,0.9886499600138164,0,0,0,0,0,NA,NA,8,NA,NA,NA,NA,NA,NA
2048,78Sleep,86214.78543412249,255514.7854341225,alt,169300,Electricity,N/A,TRUE,2021,0,0,0.5,1,0,350,0,0,22.9178591197954,1,542.7531559680314,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,4.812644533797186,NA,0.9999723973838034,250,896.1680079175497,1,3920.648777775478,8916.480097347116,4995.831319571638,0,0,0.48657907680942325,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2048,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,0.5,1,0,350,0,0,15.384439179560285,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1292.283046062212,8916.480097347116,7624.197051284904,0.4658673795036645,0,0.9999999999030866,Moderate,1,0.931734759007329,0.9317347589170315,0.9317347589170315,0.04726786793991932,0.024112724831147722,NA,NA,NA,NA,1,NA,NA,NA,NA
2048,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,0.5,1,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8705042234000002,NA,1,250,896.1680079175497,1,72262.95957335085,8916.480097347116,-63346.47947600373,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86,NA,NA,NA
2049,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104422754526304,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8942058342,NA,1,250,896.1680079175497,1,8971.085887709769,8971.085887709769,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.06826524102252918,0.0034631662784483557,0.0017666626221194788,NA,NA,NA,NA,NA,NA,NA,NA,NA
2049,78Sleep,17901.511629148295,187201.5116291483,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,10.505037837359248,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8942058342,NA,1,250,896.1680079175497,1,6921.010064580742,8971.085887709769,2050.0758231290265,0,0,0.9694200725367835,Moderate,0.9610304919278353,0,0,0,0,0,NA,10,NA,NA,NA,NA,NA,NA,NA
2049,78Sleep,21990.5116291483,191290.5116291483,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,12.542537533956063,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8942058342,NA,1,250,896.1680079175497,1,5796.7115828301385,8971.085887709769,3174.3743048796305,0,0,0.954215628449254,Moderate,0.9886499600138164,0,0,0,0,0,NA,NA,8,NA,NA,NA,NA,NA,NA
2049,78Sleep,73118.3782958152,242418.3782958152,alt,169300,Electricity,N/A,TRUE,2021,0,0,0.5,1,0,350,0,0,23.0689264097919,1,544.5899469164959,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,4.7309044396005095,NA,0.9999894805786824,250,896.1680079175497,1,3828.8203613273085,8971.085887709769,5142.26552638246,0,0,0.5956348016907453,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2049,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,0.5,1,0,350,0,0,15.493911034187787,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1283.1524513760828,8971.085887709769,7687.933436333686,0.4658673795338842,0,0.9999999999030866,Moderate,1,0.9317347590677684,0.9317347589774708,0.9317347589774708,0.047267867942985466,0.024112724832711853,NA,NA,NA,NA,1,NA,NA,NA,NA
2049,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,0.5,1,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.8942058342,NA,1,250,896.1680079175497,1,72705.47260116487,8971.085887709769,-63734.386713455104,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86,NA,NA,NA
2050,78Sleep,169300,169300,base,169300,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,8.104408137834696,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.9160477553999997,NA,1,250,896.1680079175497,1,9021.41941403089,9021.41941403089,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.06826524100029496,0.003463166277320391,0.001766662621544071,NA,NA,NA,NA,NA,NA,NA,NA,NA
2050,78Sleep,18484.47894166572,187784.47894166573,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,10.59536933038505,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.9160477553999997,NA,1,250,896.1680079175497,1,6900.492340953142,9021.41941403089,2120.927073077748,0,0,0.9674292723067572,Moderate,0.976595171704321,0,0,0,0,0,NA,9,NA,NA,NA,NA,NA,NA,NA
2050,78Sleep,22417.47894166573,191717.47894166573,alt,169300,Diesel,N/A,FALSE,2021,0,0,0.5,1,0,350,0,0,12.685535343352553,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.9160477553999997,NA,1,250,896.1680079175497,1,5763.514344091479,9021.41941403089,3257.905069939411,0,0,0.9524638188558953,Moderate,0.9886499600138164,0,0,0,0,0,NA,NA,8,NA,NA,NA,NA,NA,NA
2050,78Sleep,60249.47894166573,229549.47894166573,alt,169300,Electricity,N/A,TRUE,2021,0,0,0.5,1,0,350,0,0,23.31668258182369,1,546.4267378649602,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,4.687279487853112,NA,0.9999978110749951,250,896.1680079175497,1,3753.205016087787,9021.41941403089,5268.214397943103,0,0,0.7034240179728756,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2050,78Sleep,1,169301,alt,169300,Hydrogen,N/A,FALSE,2021,0,0.5,0.5,1,0,350,0,0,15.673449090694662,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,1.0648565759602588,NA,0.9317347591029426,250,896.1680079175497,1,1268.4540467052907,9021.41941403089,7752.9653673256,0.4658673795450013,0,0.9999999999030866,Moderate,1,0.9317347590900026,0.931734758999705,0.931734758999705,0.04726786794411343,0.02411272483328726,NA,NA,NA,NA,1,NA,NA,NA,NA
2050,78Sleep,1000000,1169300,alt,169300,Diesel,N/A,FALSE,2020,0,0,0.5,1,0,350,0,0,1,1,0,NCent,>200,0.050731034221433824,0.025879387454831333,224042.00197938742,3.9160477553999997,NA,1,250,896.1680079175497,1,73113.26491389186,9021.41941403089,-64091.845499860974,0,0,0,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,86,NA,NA,NA
2021,78Day,137205.78935754453,137205.78935754453,base,137205.78935754453,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,6.610100853808035,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,2.975979101,NA,1,250,882.8116717366136,1,8280.348588571791,8280.348588571791,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.9527380960335582,0.014466272130316489,0.005046073202019636,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,78Day,1120.5908150101168,138326.38017255464,alt,137205.78935754453,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,6.7450424840493035,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,2.975979101,NA,1,250,882.8116717366136,1,8114.691553771757,8280.348588571791,165.65703480003413,0.02371293658878339,0.023709725403224455,0.9998147293997321,Moderate,0.9967272854070297,0.0472706618303342,0.04726190396644184,0.026438571253113167,4.0144040432159447e-4,1.4002900320186413e-4,NA,7,NA,NA,NA,NA,NA,NA,NA
2021,78Day,2646.160303660945,139851.94966120546,alt,137205.78935754453,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,6.749695240784814,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,2.975979101,NA,1,250,882.8116717366136,1,8109.097866288615,8280.348588571791,171.2507222831764,0.02371293658878339,0.022433868965930203,0.9989673323112286,Moderate,0.7822800694069151,0.03710031536103049,0.037062003064113926,0.020732690106801996,3.148029225735442e-4,1.0980842729944347e-4,NA,NA,NA,NA,NA,NA,17,NA,NA
2021,78Day,197847.3100707997,335053.0994283442,alt,137205.78935754453,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,5.589509245354933,15.201499684770457,133.9395870534625,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,2.975979101,9.4237110214,1,250,882.8116717366136,0.8482806794001889,10036.415984660867,8280.348588571791,-1756.0673960890763,0.02371293658878339,0,0.003101683142144318,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,86,NA
2021,78Day,355973.7706759152,493179.5600334597,alt,137205.78935754453,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,14.00158118326788,1,237.48610419627133,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,9.4237110214,NA,0.06058693718652426,250,882.8116717366136,1,12378.6050361504,8280.348588571791,-4098.256447578609,0.0014366941996126522,0,7.58025664460149e-9,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2021,78Day,167338.80143623243,304544.59079377697,alt,137205.78935754453,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,6.919410747515008,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,2830.406639999452,8280.348588571791,5449.941948572339,0.022094167260173447,0,0.01605294114800826,Moderate,0.2451608242725739,0.010833248514240477,1.739055008408503e-4,9.064260652666937e-5,1.3763075267747184e-6,4.800786592450124e-7,NA,NA,NA,NA,NA,NA,NA,NA,35
2022,78Day,137511.57871508907,137511.57871508907,base,137511.57871508907,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,6.7005254493390005,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0226090701,NA,1,250,882.8116717366136,1,8296.596122561261,8296.596122561261,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.8822369604314183,0.013395790518042452,0.004672671642288807,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,78Day,2241.1816300202336,139752.7603451093,alt,137511.57871508907,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,6.969068921532339,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0226090701,NA,1,250,882.8116717366136,1,7976.898218117449,8296.596122561261,319.69790444381215,0.05960146101105877,0.058577183650968485,0.9992624136733039,Moderate,0.9886499600138164,0.11784996409069659,0.11776303956858167,0.060492489368279126,9.185114111475388e-4,3.2039185878631984e-4,NA,8,NA,NA,NA,NA,NA,NA,NA
2022,78Day,3521.055592539109,141032.63430762818,alt,137511.57871508907,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,6.978762914555955,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0226090701,NA,1,250,882.8116717366136,1,7965.817744884114,8296.596122561261,330.77837767714664,0.05960146101105877,0.03957295107520276,0.9981804277193095,Moderate,0.9208397583791071,0.10976678991293028,0.10956706130466433,0.05628238125788231,8.545855852814262e-4,2.980934812973498e-4,NA,NA,NA,NA,NA,NA,12,NA,NA
2022,78Day,166082.55308491952,303594.1318000086,alt,137511.57871508907,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,5.869440220259577,15.683164923174026,134.43421485573418,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0226090701,9.5316462518,1,250,882.8116717366136,0.8477203925144268,9731.230413447034,8296.596122561261,-1434.6342908857732,0.05960146101105877,0,0.01738796198575221,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,86,NA
2022,78Day,298100.66666831466,435612.24538340373,alt,137511.57871508907,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,14.467650147123887,1,238.69205014543442,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,9.5316462518,NA,0.09366379991368863,250,882.8116717366136,1,12117.045725555025,8296.596122561261,-3820.4496029937636,0.005582499318703323,0,2.141428234847531e-6,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2022,78Day,144302.4076996757,281813.9864147648,alt,137511.57871508907,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,7.161615098615104,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,2734.6828690133457,8296.596122561261,5561.913253547915,0.05553275291732227,0,0.046939022868608404,Moderate,0.39603467182812513,0.043985791154648166,0.0020646500569018633,9.881689424202263e-4,1.500425026698473e-5,5.233728807711237e-6,NA,NA,NA,NA,NA,NA,NA,NA,29
2023,78Day,137817.3680726336,137817.3680726336,base,137817.3680726336,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,6.783645941316772,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0399664042000003,NA,1,250,882.8116717366136,1,8241.996777160097,8241.996777160097,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.7345501787399972,0.011153330409757365,0.003890464743574268,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,78Day,3361.7724450303504,141179.14051766397,alt,137817.3680726336,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,7.184092887938259,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0399664042000003,NA,1,250,882.8116717366136,1,7782.581441785016,8241.996777160097,459.41533537508076,0.13447071068499755,0.09999945036555986,0.99834854263785755,Moderate,0.9886499600138164,0.2658889254835046,0.26544982126000277,0.13093431959692214,0.001988092537049332,6.934793140878366e-4,NA,8,NA,NA,NA,NA,NA,NA,NA
2023,78Day,4395.950881417273,142213.3189540509,alt,137817.3680726336,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,7.198764446773752,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0399664042000003,NA,1,250,882.8116717366136,1,7766.720025237855,8241.996777160097,475.2767519222416,0.13447071068499755,0.019397572193572275,0.9971778394830846,Moderate,0.9610304919278353,0.2584609064789776,0.2577314883135465,0.12712721711717737,0.0019302859050596202,6.733154118776052e-4,NA,NA,NA,NA,NA,NA,10,NA,NA
2023,78Day,134317.79609903932,272135.1641716729,alt,137817.3680726336,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,6.140802349483693,16.14481417663192,134.92884265800586,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0399664042000003,9.680597014,1,250,882.8116717366136,0.8471601056286648,9398.739917752604,8241.996777160097,-1156.7431405925072,0.13447071068499755,0,0.07146856046550842,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,86,NA
2023,78Day,240227.56266071417,378044.9307333478,alt,137817.3680726336,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,14.915019403176776,1,239.89799609459752,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,9.680597014,NA,0.12155326065006883,250,882.8116717366136,1,11937.273599743512,8241.996777160097,-3695.276822583415,0.0163453533456935,0,2.1608030339270723e-4,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2023,78Day,121266.01396311898,259083.38203575258,alt,137817.3680726336,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,7.394438605163659,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,2648.577825904687,8241.996777160097,5593.418951255409,0.12529103522648768,0,0.11640958481983632,Moderate,0.5511141014533077,0.13809931259800098,0.016076083643438085,0.0073882845459033175,1.121829128720854e-4,3.913124164047847e-5,NA,NA,NA,NA,NA,NA,NA,NA,24
2024,78Day,138123.15743017814,138123.15743017814,base,138123.15743017814,Diesel,N/A,FALSE,NA,NA,NA,NA,NA,0,350,0,NA,6.893502857539958,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0947866083000006,NA,1,250,882.8116717366136,1,8256.910515968319,8256.910515968319,0,NA,NA,0.062176524022116264,Moderate,0,0,0,0.5071189830532508,0.007700039750524768,0.0026859002713063808,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,78Day,4482.363260040467,142605.5206902186,alt,138123.15743017814,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,7.426453518612263,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0947866083000006,NA,1,250,882.8116717366136,1,7664.363089815103,8256.910515968319,592.5474261532154,0.25,0.02718331679757402,0.9970789194991951,Moderate,0.9886499600138164,0.4943249800069082,0.4928810169467493,0.2301241968593645,0.0034941808975599434,0.0012188276586637392,NA,8,NA,NA,NA,NA,NA,NA,NA
2024,78Day,5270.846170295437,143394.00360047357,alt,138123.15743017814,Diesel,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,7.446123518970221,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0947866083000006,NA,1,250,882.8116717366136,1,7644.116578414091,8256.910515968319,612.7939375542273,0.25,0,0.9959631082008588,Moderate,0.976595171704321,0.4882975858521605,0.48632638133229344,0.2270638634226531,0.003447713125892908,0.0012026189370764268,NA,NA,NA,NA,NA,NA,9,NA,NA
2024,78Day,102553.03911315912,240676.19654333725,alt,138123.15743017814,Diesel,Electricity,FALSE,2020,0,0.5,5000,100,0,350,0,0,6.434856886978687,16.668063273989546,135.42347046027754,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,3.0947866083000006,9.8160969276,1,250,882.8116717366136,0.8465998187429028,9150.057343631996,8256.910515968319,-893.146827663677,0.25,0,0.21625336897327418,Moderate,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,86,NA
2024,78Day,182354.4586531137,320477.6160832918,alt,138123.15743017814,Electricity,N/A,TRUE,2020,0,0.5,5000,100,0,350,0,0,15.41913543111096,1,241.1039420437606,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,9.8160969276,NA,0.15445353795437128,250,882.8116717366136,1,11708.618188121636,8256.910515968319,-3451.7076721533176,0.03861338448859282,0,0.007893676211533807,Moderate,0,0,0,0,0,0,NA,NA,NA,86,NA,NA,NA,NA,NA
2024,78Day,98229.62022656226,236352.7776567404,alt,138123.15743017814,Hydrogen,N/A,FALSE,2020,0,0.5,5000,100,0,350,0,0,7.655310581953392,1,0,NCent,>200,0.015183891764738403,0.005296390711180188,220702.9179341534,1.0648565759602588,NA,0.9317347591029426,250,882.8116717366136,1,2558.321561873541,8256.910515968319,5698.588954094777,0.23293368977573564,0,0.24538840197901168,Moderate,0.7177177698896199,0.33436129671600306,0.08204838428477015,0.0356929566647317,5.419579907607843e-4,1.8904384413364196e-4,NA,NA,NA,NA,NA,NA,NA,NA,19
